0.886957 0.428013 0,1,2,3,4 4,6,6,5,1
0.886957 0.428013 0,1,2,3,4 4,8,6,3,1
0.886957 0.428013 0,1,2,3,4 1,5,8,6,2
0.886957 0.428013 0,1,2,3,4 4,8,6,3,1
0.886957 0.428013 0,1,2,3,4 4,5,3,6,4
0.886957 0.428013 0,1,2,3,4 2,6,5,5,4
0.886957 0.428013 0,1,2,3,4 2,3,5,8,4
0.886957 0.428013 0,1,2,3,4 2,6,8,5,1
0.886957 0.428013 0,1,2,3,4 2,6,5,5,4
0.886957 0.428013 0,1,2,3,4 4,5,3,6,4
0.886957 0.428013 0,1,2,3,4 4,6,3,5,4
0.886957 0.428013 0,1,2,3,4 4,6,3,5,4
0.886957 0.428013 0,1,2,3,4 2,6,8,5,1
0.912377 0.416843 0,2,4 4,8,4
0.905801 0.412785 0,1,2,4 2,6,8,4
0.905801 0.412785 0,1,2,4 4,6,6,4
0.905801 0.412785 0,1,2,4 2,6,8,4
0.905801 0.412785 0,1,2,4 4,6,6,4
0.905801 0.405865 0,2,3,4 4,8,6,2
0.905801 0.405865 0,2,3,4 4,6,6,4
0.905801 0.405865 0,2,3,4 4,8,6,2
0.905801 0.405865 0,2,3,4 4,6,6,4
0.89929 0.401914 0,1,2,3,4 2,6,8,6,2
0.89929 0.401914 0,1,2,3,4 4,8,6,4,2
0.89929 0.401914 0,1,2,3,4 4,6,4,6,4
0.89929 0.401914 0,1,2,3,4 4,6,6,6,2
0.89929 0.401914 0,1,2,3,4 2,6,8,6,2
0.89929 0.401914 0,1,2,3,4 2,6,6,6,4
0.89929 0.401914 0,1,2,3,4 2,6,8,6,2
0.89929 0.401914 0,1,2,3,4 2,4,6,8,4
0.89929 0.401914 0,1,2,3,4 2,4,6,8,4
0.89929 0.401914 0,1,2,3,4 4,8,6,4,2
0.89929 0.401914 0,1,2,3,4 4,6,6,6,2
0.89929 0.401914 0,1,2,3,4 2,6,6,6,4
0.89929 0.401914 0,1,2,3,4 2,6,6,6,4
0.89929 0.401914 0,1,2,3,4 2,6,8,6,2
0.89929 0.401914 0,1,2,3,4 2,6,8,6,2
0.89929 0.401914 0,1,2,3,4 4,6,6,6,2
0.89929 0.401914 0,1,2,3,4 2,4,6,8,4
0.89929 0.401914 0,1,2,3,4 4,6,4,6,4
0.89929 0.401914 0,1,2,3,4 4,6,4,6,4
0.89929 0.401914 0,1,2,3,4 2,4,6,8,4
0.89929 0.401914 0,1,2,3,4 4,6,6,6,2
0.89929 0.401914 0,1,2,3,4 4,8,6,4,2
0.89929 0.401914 0,1,2,3,4 4,6,6,6,2
0.89929 0.401914 0,1,2,3,4 2,4,6,8,4
0.89929 0.401914 0,1,2,3,4 2,6,6,6,4
0.89929 0.401914 0,1,2,3,4 4,6,4,6,4
0.89929 0.401914 0,1,2,3,4 4,6,4,6,4
0.89929 0.401914 0,1,2,3,4 2,6,6,6,4
0.89929 0.401914 0,1,2,3,4 4,8,6,4,2
0.89929 0.401914 0,1,2,3,4 4,8,6,4,2
0.914758 0.396516 0,1,3,4 4,8,8,4
0.914758 0.396516 0,1,3,4 4,8,8,4
0.895656 0.384328 0,1,2,3,4 1,5,8,8,4
0.895656 0.384328 0,1,2,3,4 1,5,8,8,4
0.895656 0.384328 0,1,2,3,4 4,5,5,8,4
0.895656 0.384328 0,1,2,3,4 4,8,5,5,4
0.895656 0.384328 0,1,2,3,4 4,8,8,5,1
0.895656 0.384328 0,1,2,3,4 4,5,5,8,4
0.895656 0.384328 0,1,2,3,4 1,5,8,8,4
0.895656 0.384328 0,1,2,3,4 4,8,8,5,1
0.895656 0.384328 0,1,2,3,4 4,5,5,8,4
0.895656 0.384328 0,1,2,3,4 1,5,8,8,4
0.895656 0.384328 0,1,2,3,4 4,8,5,5,4
0.895656 0.384328 0,1,2,3,4 4,8,5,5,4
0.895656 0.384328 0,1,2,3,4 4,8,8,5,1
0.895656 0.384328 0,1,2,3,4 1,5,8,8,4
0.895656 0.384328 0,1,2,3,4 4,5,5,8,4
0.895656 0.384328 0,1,2,3,4 4,8,5,5,4
0.895656 0.384328 0,1,2,3,4 4,8,5,5,4
0.895656 0.384328 0,1,2,3,4 4,5,5,8,4
0.895656 0.384328 0,1,2,3,4 4,8,8,5,1
0.895656 0.384328 0,1,2,3,4 4,8,8,5,1
0.914758 0.370653 0,1,2,4 4,8,8,4
0.914758 0.370653 0,1,2,4 4,8,8,4
0.914758 0.364441 0,2,3,4 4,8,8,4
0.914758 0.364441 0,2,3,4 4,8,8,4
0.908158 0.360892 0,1,2,3,4 4,8,6,6,4
0.908158 0.360892 0,1,2,3,4 4,6,6,8,4
0.908158 0.360892 0,1,2,3,4 4,8,8,6,2
0.908158 0.360892 0,1,2,3,4 4,6,6,8,4
0.908158 0.360892 0,1,2,3,4 4,8,6,6,4
0.908158 0.360892 0,1,2,3,4 2,6,8,8,4
0.908158 0.360892 0,1,2,3,4 4,8,8,6,2
0.908158 0.360892 0,1,2,3,4 4,6,6,8,4
0.908158 0.360892 0,1,2,3,4 2,6,8,8,4
0.908158 0.360892 0,1,2,3,4 2,6,8,8,4
0.908158 0.360892 0,1,2,3,4 4,8,8,6,2
0.908158 0.360892 0,1,2,3,4 4,8,6,6,4
0.908158 0.360892 0,1,2,3,4 4,8,6,6,4
0.908158 0.360892 0,1,2,3,4 4,6,6,8,4
0.908158 0.360892 0,1,2,3,4 2,6,8,8,4
0.908158 0.360892 0,1,2,3,4 4,8,6,6,4
0.908158 0.360892 0,1,2,3,4 4,6,6,8,4
0.908158 0.360892 0,1,2,3,4 4,8,8,6,2
0.908158 0.360892 0,1,2,3,4 2,6,8,8,4
0.908158 0.360892 0,1,2,3,4 4,8,8,6,2
0.917146 0.324058 0,1,2,3,4 4,8,8,8,4
0.917146 0.324058 0,1,2,3,4 4,8,8,8,4
0.917146 0.324058 0,1,2,3,4 4,8,8,8,4
0.917146 0.324058 0,1,2,3,4 4,8,8,8,4
0.917146 0.324058 0,1,2,3,4 4,8,8,8,4
0.928264 0.238628 0,4 8,8
